root@autodl-container-1gcj1rxds4-d7bef2bf:~/Code# python main.py --alg qsgd --dataset cifar --iid 0 --alpha 0.1 --epochs 400 --gpu 0
Files already downloaded and verified
Files already downloaded and verified
Load dataset: cifar | Train set: 50000, Test set: 10000, Clients: 100
Model: cnn, Params: 2,777,674
Experiment Setup: Algorithm=qsgd, Dataset=cifar(Non-IID), Model=cnn, Epochs=400, Clients=100(10%), Local Epochs=5
QSGD Config: Quantization Bits=8
Other Configs: EMA=Off, Device=cuda:0, Optimizer=sgd, LR=0.001, Seed=42
[Cold Start] Initial model distribution: 1086790.6KB, Cumulative: 1086790.6KB
Round 127: TestAcc: 31.19%, TestLoss: 1.8598, TrainAcc: 86.71%, TrainLoss: 1.1124, Comm: 1113964.3KB, Cum: 141473463.2KB, Time: 32.3s                                         
Round 128: TestAcc: 35.50%, TestLoss: 1.7884, TrainAcc: 86.73%, TrainLoss: 1.1803, Comm: 1113964.3KB, Cum: 142587427.5KB, Time: 32.0s                                         
Round 129: TestAcc: 25.42%, TestLoss: 2.0084, TrainAcc: 90.29%, TrainLoss: 0.9977, Comm: 1113964.3KB, Cum: 143701391.8KB, Time: 32.4s                                         
Round 130: TestAcc: 18.46%, TestLoss: 2.0442, TrainAcc: 87.03%, TrainLoss: 0.9743, Comm: 1113964.3KB, Cum: 144815356.1KB, Time: 35.4s                                         
Round 131: TestAcc: 29.80%, TestLoss: 1.9363, TrainAcc: 86.07%, TrainLoss: 1.0607, Comm: 1113964.3KB, Cum: 145929320.3KB, Time: 33.0s                                         
Round 132: TestAcc: 33.64%, TestLoss: 1.8327, TrainAcc: 83.84%, TrainLoss: 1.1786, Comm: 1113964.3KB, Cum: 147043284.6KB, Time: 32.6s                                         
Round 133: TestAcc: 25.62%, TestLoss: 1.9176, TrainAcc: 88.32%, TrainLoss: 0.9756, Comm: 1113964.3KB, Cum: 148157248.9KB, Time: 36.0s                                         
Round 134: TestAcc: 27.83%, TestLoss: 1.9974, TrainAcc: 87.79%, TrainLoss: 0.9270, Comm: 1113964.3KB, Cum: 149271213.2KB, Time: 35.0s                                         
Round 135: TestAcc: 22.70%, TestLoss: 2.1067, TrainAcc: 88.75%, TrainLoss: 0.8970, Comm: 1113964.3KB, Cum: 150385177.4KB, Time: 35.8s                                         
Round 136: TestAcc: 27.99%, TestLoss: 1.9311, TrainAcc: 76.57%, TrainLoss: 1.4222, Comm: 1113964.3KB, Cum: 151499141.7KB, Time: 29.0s                                         
Round 137: TestAcc: 35.58%, TestLoss: 1.7809, TrainAcc: 79.92%, TrainLoss: 1.2649, Comm: 1113964.3KB, Cum: 152613106.0KB, Time: 30.8s                                         
Round 138: TestAcc: 36.54%, TestLoss: 1.8087, TrainAcc: 86.38%, TrainLoss: 1.2107, Comm: 1113964.3KB, Cum: 153727070.3KB, Time: 30.2s                                         
Round 139: TestAcc: 28.89%, TestLoss: 2.0102, TrainAcc: 88.15%, TrainLoss: 0.9810, Comm: 1113964.3KB, Cum: 154841034.6KB, Time: 34.7s                                         
Round 140: TestAcc: 14.92%, TestLoss: 2.1973, TrainAcc: 92.03%, TrainLoss: 0.9299, Comm: 1113964.3KB, Cum: 155954998.8KB, Time: 35.7s                                         
Round 141: TestAcc: 29.20%, TestLoss: 1.9332, TrainAcc: 84.42%, TrainLoss: 1.1002, Comm: 1113964.3KB, Cum: 157068963.1KB, Time: 33.9s                                         
Round 142: TestAcc: 21.66%, TestLoss: 2.0263, TrainAcc: 89.21%, TrainLoss: 0.9338, Comm: 1113964.3KB, Cum: 158182927.4KB, Time: 33.2s                                         
Round 143: TestAcc: 27.42%, TestLoss: 1.9880, TrainAcc: 88.22%, TrainLoss: 1.0497, Comm: 1113964.3KB, Cum: 159296891.7KB, Time: 29.1s                                         
Round 144: TestAcc: 28.58%, TestLoss: 1.9195, TrainAcc: 86.38%, TrainLoss: 0.9557, Comm: 1113964.3KB, Cum: 160410855.9KB, Time: 33.3s                                         
Round 145: TestAcc: 15.42%, TestLoss: 2.1232, TrainAcc: 85.43%, TrainLoss: 1.0240, Comm: 1113964.3KB, Cum: 161524820.2KB, Time: 30.4s                                         
Round 146: TestAcc: 18.72%, TestLoss: 2.0538, TrainAcc: 89.66%, TrainLoss: 0.9792, Comm: 1113964.3KB, Cum: 162638784.5KB, Time: 36.6s                                         
Round 147: TestAcc: 29.30%, TestLoss: 1.8488, TrainAcc: 85.52%, TrainLoss: 1.1737, Comm: 1113964.3KB, Cum: 163752748.8KB, Time: 32.0s                                         
Round 148: TestAcc: 20.25%, TestLoss: 2.1489, TrainAcc: 85.62%, TrainLoss: 0.9482, Comm: 1113964.3KB, Cum: 164866713.0KB, Time: 30.3s                                         
Round 149: TestAcc: 23.18%, TestLoss: 2.0598, TrainAcc: 86.34%, TrainLoss: 1.0514, Comm: 1113964.3KB, Cum: 165980677.3KB, Time: 31.6s                                         
Round 150: TestAcc: 30.86%, TestLoss: 1.8549, TrainAcc: 83.36%, TrainLoss: 1.1785, Comm: 1113964.3KB, Cum: 167094641.6KB, Time: 33.7s                                         
Round 151: TestAcc: 26.13%, TestLoss: 1.9461, TrainAcc: 87.04%, TrainLoss: 1.0377, Comm: 1113964.3KB, Cum: 168208605.9KB, Time: 31.8s                                         
Round 152: TestAcc: 25.56%, TestLoss: 2.0357, TrainAcc: 91.46%, TrainLoss: 0.8546, Comm: 1113964.3KB, Cum: 169322570.2KB, Time: 34.4s                                         
Round 153: TestAcc: 28.40%, TestLoss: 1.9158, TrainAcc: 90.26%, TrainLoss: 0.9875, Comm: 1113964.3KB, Cum: 170436534.4KB, Time: 32.3s                                         
Round 154: TestAcc: 25.31%, TestLoss: 1.9647, TrainAcc: 91.33%, TrainLoss: 0.8497, Comm: 1113964.3KB, Cum: 171550498.7KB, Time: 36.4s                                         
Round 155: TestAcc: 34.18%, TestLoss: 1.8298, TrainAcc: 87.66%, TrainLoss: 0.9325, Comm: 1113964.3KB, Cum: 172664463.0KB, Time: 33.1s                                         
Round 156: TestAcc: 26.34%, TestLoss: 2.1557, TrainAcc: 87.34%, TrainLoss: 0.8900, Comm: 1113964.3KB, Cum: 173778427.3KB, Time: 32.5s                                         
Round 157: TestAcc: 14.62%, TestLoss: 2.3025, TrainAcc: 90.91%, TrainLoss: 0.8879, Comm: 1113964.3KB, Cum: 174892391.5KB, Time: 29.8s                                         
Round 158: TestAcc: 29.28%, TestLoss: 1.9030, TrainAcc: 80.74%, TrainLoss: 1.3555, Comm: 1113964.3KB, Cum: 176006355.8KB, Time: 33.3s                                         
Round 159: TestAcc: 16.54%, TestLoss: 2.1430, TrainAcc: 88.46%, TrainLoss: 0.9325, Comm: 1113964.3KB, Cum: 177120320.1KB, Time: 34.8s                                         
Round 160: TestAcc: 22.30%, TestLoss: 1.9309, TrainAcc: 86.17%, TrainLoss: 0.9526, Comm: 1113964.3KB, Cum: 178234284.4KB, Time: 33.0s                                         
Round 161: TestAcc: 22.39%, TestLoss: 2.0469, TrainAcc: 83.71%, TrainLoss: 1.1233, Comm: 1113964.3KB, Cum: 179348248.7KB, Time: 34.6s                                         
Round 162: TestAcc: 24.82%, TestLoss: 1.9518, TrainAcc: 89.32%, TrainLoss: 0.8403, Comm: 1113964.3KB, Cum: 180462212.9KB, Time: 35.7s                                         
Round 163: TestAcc: 15.11%, TestLoss: 2.2101, TrainAcc: 86.17%, TrainLoss: 1.0332, Comm: 1113964.3KB, Cum: 181576177.2KB, Time: 32.4s                                         
Round 164: TestAcc: 28.76%, TestLoss: 1.9564, TrainAcc: 89.48%, TrainLoss: 0.9420, Comm: 1113964.3KB, Cum: 182690141.5KB, Time: 36.7s                                         
Round 165: TestAcc: 27.26%, TestLoss: 1.8902, TrainAcc: 89.83%, TrainLoss: 0.9489, Comm: 1113964.3KB, Cum: 183804105.8KB, Time: 34.7s                                         
Round 166: TestAcc: 18.13%, TestLoss: 2.0467, TrainAcc: 83.95%, TrainLoss: 0.9921, Comm: 1113964.3KB, Cum: 184918070.0KB, Time: 34.2s                                         
Round 167: TestAcc: 27.14%, TestLoss: 1.8907, TrainAcc: 85.14%, TrainLoss: 1.1143, Comm: 1113964.3KB, Cum: 186032034.3KB, Time: 32.5s                                         
Round 168: TestAcc: 30.48%, TestLoss: 1.8618, TrainAcc: 83.18%, TrainLoss: 1.0803, Comm: 1113964.3KB, Cum: 187145998.6KB, Time: 30.7s                                         
Round 169: TestAcc: 34.79%, TestLoss: 1.8102, TrainAcc: 88.86%, TrainLoss: 0.9377, Comm: 1113964.3KB, Cum: 188259962.9KB, Time: 34.4s                                         
Round 170: TestAcc: 26.79%, TestLoss: 1.9237, TrainAcc: 86.37%, TrainLoss: 0.9892, Comm: 1113964.3KB, Cum: 189373927.1KB, Time: 35.2s                                         
Round 171: TestAcc: 20.17%, TestLoss: 1.9885, TrainAcc: 89.58%, TrainLoss: 0.8076, Comm: 1113964.3KB, Cum: 190487891.4KB, Time: 38.1s                                         
Round 172: TestAcc: 19.03%, TestLoss: 2.0655, TrainAcc: 83.67%, TrainLoss: 1.1444, Comm: 1113964.3KB, Cum: 191601855.7KB, Time: 31.1s                                         
Round 173: TestAcc: 29.93%, TestLoss: 1.8355, TrainAcc: 84.08%, TrainLoss: 0.9971, Comm: 1113964.3KB, Cum: 192715820.0KB, Time: 34.9s                                         
Round 174: TestAcc: 38.45%, TestLoss: 1.7449, TrainAcc: 84.62%, TrainLoss: 0.9456, Comm: 1113964.3KB, Cum: 193829784.3KB, Time: 35.1s                                         
Round 175: TestAcc: 29.39%, TestLoss: 1.8764, TrainAcc: 91.74%, TrainLoss: 0.9040, Comm: 1113964.3KB, Cum: 194943748.5KB, Time: 35.2s                                         
Round 176: TestAcc: 25.06%, TestLoss: 2.0299, TrainAcc: 88.35%, TrainLoss: 0.9725, Comm: 1113964.3KB, Cum: 196057712.8KB, Time: 32.1s                                         
Round 177: TestAcc: 31.17%, TestLoss: 1.9294, TrainAcc: 89.19%, TrainLoss: 0.9197, Comm: 1113964.3KB, Cum: 197171677.1KB, Time: 33.5s                                         
Round 178: TestAcc: 30.52%, TestLoss: 1.9369, TrainAcc: 89.24%, TrainLoss: 0.8889, Comm: 1113964.3KB, Cum: 198285641.4KB, Time: 33.6s                                         
Round 179: TestAcc: 31.90%, TestLoss: 1.9000, TrainAcc: 85.05%, TrainLoss: 0.9349, Comm: 1113964.3KB, Cum: 199399605.6KB, Time: 34.6s                                         
Round 180: TestAcc: 27.49%, TestLoss: 2.1033, TrainAcc: 94.58%, TrainLoss: 0.7047, Comm: 1113964.3KB, Cum: 200513569.9KB, Time: 33.7s                                         
Round 181: TestAcc: 24.68%, TestLoss: 2.0617, TrainAcc: 91.11%, TrainLoss: 0.8650, Comm: 1113964.3KB, Cum: 201627534.2KB, Time: 28.6s                                         
Round 182: TestAcc: 26.35%, TestLoss: 2.0558, TrainAcc: 81.79%, TrainLoss: 1.0343, Comm: 1113964.3KB, Cum: 202741498.5KB, Time: 32.6s                                         
Round 183: TestAcc: 20.02%, TestLoss: 2.1801, TrainAcc: 88.41%, TrainLoss: 0.8451, Comm: 1113964.3KB, Cum: 203855462.8KB, Time: 31.1s                                         
Round 184: TestAcc: 28.37%, TestLoss: 1.9379, TrainAcc: 90.84%, TrainLoss: 1.1021, Comm: 1113964.3KB, Cum: 204969427.0KB, Time: 31.6s                                         
Round 185: TestAcc: 23.61%, TestLoss: 2.0706, TrainAcc: 85.21%, TrainLoss: 1.0814, Comm: 1113964.3KB, Cum: 206083391.3KB, Time: 27.3s                                         
Round 186: TestAcc: 17.97%, TestLoss: 2.0641, TrainAcc: 88.67%, TrainLoss: 0.8692, Comm: 1113964.3KB, Cum: 207197355.6KB, Time: 35.5s                                         
Round 187: TestAcc: 22.15%, TestLoss: 1.9670, TrainAcc: 86.51%, TrainLoss: 0.8852, Comm: 1113964.3KB, Cum: 208311319.9KB, Time: 35.9s                                         
Round 188: TestAcc: 15.17%, TestLoss: 2.1807, TrainAcc: 91.23%, TrainLoss: 0.8639, Comm: 1113964.3KB, Cum: 209425284.1KB, Time: 32.2s                                         
Round 189: TestAcc: 23.38%, TestLoss: 1.9410, TrainAcc: 86.47%, TrainLoss: 0.9761, Comm: 1113964.3KB, Cum: 210539248.4KB, Time: 31.2s                                         
Round 190: TestAcc: 14.82%, TestLoss: 2.1946, TrainAcc: 91.22%, TrainLoss: 0.7993, Comm: 1113964.3KB, Cum: 211653212.7KB, Time: 33.1s                                         
Round 191: TestAcc: 25.20%, TestLoss: 2.0044, TrainAcc: 89.31%, TrainLoss: 0.8537, Comm: 1113964.3KB, Cum: 212767177.0KB, Time: 34.5s                                         
Round 192: TestAcc: 26.11%, TestLoss: 2.0103, TrainAcc: 89.24%, TrainLoss: 1.1120, Comm: 1113964.3KB, Cum: 213881141.2KB, Time: 30.4s                                         
Round 193: TestAcc: 27.29%, TestLoss: 2.0539, TrainAcc: 90.58%, TrainLoss: 0.7694, Comm: 1113964.3KB, Cum: 214995105.5KB, Time: 35.8s                                         
Round 194: TestAcc: 17.45%, TestLoss: 2.1796, TrainAcc: 86.34%, TrainLoss: 0.9470, Comm: 1113964.3KB, Cum: 216109069.8KB, Time: 33.0s                                         
Round 195: TestAcc: 31.27%, TestLoss: 1.8341, TrainAcc: 89.29%, TrainLoss: 0.9826, Comm: 1113964.3KB, Cum: 217223034.1KB, Time: 32.8s                                         
Round 196: TestAcc: 26.97%, TestLoss: 1.8303, TrainAcc: 85.87%, TrainLoss: 1.0386, Comm: 1113964.3KB, Cum: 218336998.4KB, Time: 28.1s                                         
Round 197: TestAcc: 27.30%, TestLoss: 1.9521, TrainAcc: 91.15%, TrainLoss: 0.8083, Comm: 1113964.3KB, Cum: 219450962.6KB, Time: 34.5s                                         
Round 198: TestAcc: 22.18%, TestLoss: 2.1155, TrainAcc: 93.84%, TrainLoss: 0.7352, Comm: 1113964.3KB, Cum: 220564926.9KB, Time: 32.9s                                         
Round 199: TestAcc: 28.52%, TestLoss: 1.9143, TrainAcc: 89.58%, TrainLoss: 0.9597, Comm: 1113964.3KB, Cum: 221678891.2KB, Time: 33.1s                                         
Round 200: TestAcc: 13.26%, TestLoss: 2.2053, TrainAcc: 92.30%, TrainLoss: 0.7419, Comm: 1113964.3KB, Cum: 222792855.5KB, Time: 32.5s                                         
Round 201: TestAcc: 17.47%, TestLoss: 2.1641, TrainAcc: 88.34%, TrainLoss: 1.1185, Comm: 1113964.3KB, Cum: 223906819.7KB, Time: 30.5s                                         
Round 202: TestAcc: 25.96%, TestLoss: 1.9652, TrainAcc: 81.39%, TrainLoss: 1.0439, Comm: 1113964.3KB, Cum: 225020784.0KB, Time: 30.9s                                         
Round 203: TestAcc: 29.66%, TestLoss: 1.8582, TrainAcc: 88.64%, TrainLoss: 0.9492, Comm: 1113964.3KB, Cum: 226134748.3KB, Time: 31.7s                                         
Round 204: TestAcc: 27.11%, TestLoss: 1.9998, TrainAcc: 85.78%, TrainLoss: 0.9154, Comm: 1113964.3KB, Cum: 227248712.6KB, Time: 32.2s                                         
Round 205: TestAcc: 31.76%, TestLoss: 1.7724, TrainAcc: 90.68%, TrainLoss: 0.9030, Comm: 1113964.3KB, Cum: 228362676.9KB, Time: 33.2s                                         
Round 206: TestAcc: 26.73%, TestLoss: 1.9326, TrainAcc: 85.73%, TrainLoss: 0.8949, Comm: 1113964.3KB, Cum: 229476641.1KB, Time: 36.2s                                         
Round 207: TestAcc: 22.54%, TestLoss: 1.9501, TrainAcc: 87.73%, TrainLoss: 0.8713, Comm: 1113964.3KB, Cum: 230590605.4KB, Time: 34.7s                                         
Round 208: TestAcc: 33.47%, TestLoss: 1.7703, TrainAcc: 90.11%, TrainLoss: 0.9307, Comm: 1113964.3KB, Cum: 231704569.7KB, Time: 32.6s                                         
Round 209: TestAcc: 15.43%, TestLoss: 2.2284, TrainAcc: 88.66%, TrainLoss: 0.9065, Comm: 1113964.3KB, Cum: 232818534.0KB, Time: 34.7s                                         
Round 210: TestAcc: 31.27%, TestLoss: 1.7740, TrainAcc: 87.60%, TrainLoss: 0.9218, Comm: 1113964.3KB, Cum: 233932498.2KB, Time: 34.3s                                         
Round 211: TestAcc: 12.32%, TestLoss: 2.2498, TrainAcc: 88.96%, TrainLoss: 0.8970, Comm: 1113964.3KB, Cum: 235046462.5KB, Time: 33.1s                                         
Round 212: TestAcc: 31.51%, TestLoss: 1.8930, TrainAcc: 82.42%, TrainLoss: 1.0546, Comm: 1113964.3KB, Cum: 236160426.8KB, Time: 35.5s                                         
Round 213: TestAcc: 23.00%, TestLoss: 2.1072, TrainAcc: 91.27%, TrainLoss: 0.8387, Comm: 1113964.3KB, Cum: 237274391.1KB, Time: 34.6s                                         
Round 214: TestAcc: 17.22%, TestLoss: 2.0813, TrainAcc: 86.51%, TrainLoss: 0.9242, Comm: 1113964.3KB, Cum: 238388355.4KB, Time: 33.9s                                         
Round 215: TestAcc: 20.91%, TestLoss: 2.0481, TrainAcc: 88.50%, TrainLoss: 0.8596, Comm: 1113964.3KB, Cum: 239502319.6KB, Time: 37.3s                                         
Round 216: TestAcc: 28.98%, TestLoss: 1.9941, TrainAcc: 93.85%, TrainLoss: 0.7434, Comm: 1113964.3KB, Cum: 240616283.9KB, Time: 32.6s                                         
Round 217: TestAcc: 18.67%, TestLoss: 2.1525, TrainAcc: 82.43%, TrainLoss: 1.0075, Comm: 1113964.3KB, Cum: 241730248.2KB, Time: 32.6s                                         
Round 218: TestAcc: 24.09%, TestLoss: 1.9424, TrainAcc: 78.88%, TrainLoss: 1.1169, Comm: 1113964.3KB, Cum: 242844212.5KB, Time: 32.6s                                         
Round 219: TestAcc: 28.53%, TestLoss: 1.8195, TrainAcc: 89.74%, TrainLoss: 0.9728, Comm: 1113964.3KB, Cum: 243958176.7KB, Time: 33.1s                                         
Round 220: TestAcc: 37.72%, TestLoss: 1.7829, TrainAcc: 78.78%, TrainLoss: 1.2114, Comm: 1113964.3KB, Cum: 245072141.0KB, Time: 29.4s                                         
Round 221: TestAcc: 34.75%, TestLoss: 1.8171, TrainAcc: 91.85%, TrainLoss: 0.7030, Comm: 1113964.3KB, Cum: 246186105.3KB, Time: 32.3s                                         
Round 222: TestAcc: 28.66%, TestLoss: 1.9593, TrainAcc: 89.73%, TrainLoss: 0.7791, Comm: 1113964.3KB, Cum: 247300069.6KB, Time: 33.0s                                         
Round 223: TestAcc: 28.96%, TestLoss: 1.9146, TrainAcc: 86.32%, TrainLoss: 0.8722, Comm: 1113964.3KB, Cum: 248414033.8KB, Time: 36.1s                                         
Round 224: TestAcc: 15.25%, TestLoss: 2.1145, TrainAcc: 85.44%, TrainLoss: 0.8483, Comm: 1113964.3KB, Cum: 249527998.1KB, Time: 36.0s                                         
Round 225: TestAcc: 21.30%, TestLoss: 1.9882, TrainAcc: 91.10%, TrainLoss: 0.8882, Comm: 1113964.3KB, Cum: 250641962.4KB, Time: 30.7s                                         
Round 226: TestAcc: 26.36%, TestLoss: 1.9102, TrainAcc: 87.58%, TrainLoss: 0.9043, Comm: 1113964.3KB, Cum: 251755926.7KB, Time: 30.6s                                         
Round 227: TestAcc: 16.54%, TestLoss: 2.2077, TrainAcc: 89.28%, TrainLoss: 0.8884, Comm: 1113964.3KB, Cum: 252869891.0KB, Time: 31.0s                                         
Round 228: TestAcc: 21.83%, TestLoss: 2.0294, TrainAcc: 85.96%, TrainLoss: 0.9630, Comm: 1113964.3KB, Cum: 253983855.2KB, Time: 33.6s                                         
Round 229: TestAcc: 26.59%, TestLoss: 1.9672, TrainAcc: 91.88%, TrainLoss: 0.7823, Comm: 1113964.3KB, Cum: 255097819.5KB, Time: 32.7s                                         
Round 230: TestAcc: 27.71%, TestLoss: 1.9046, TrainAcc: 85.65%, TrainLoss: 0.9453, Comm: 1113964.3KB, Cum: 256211783.8KB, Time: 31.2s                                         
Round 231: TestAcc: 17.66%, TestLoss: 2.2665, TrainAcc: 88.44%, TrainLoss: 0.7616, Comm: 1113964.3KB, Cum: 257325748.1KB, Time: 33.5s                                         
Round 232: TestAcc: 29.32%, TestLoss: 1.9236, TrainAcc: 84.77%, TrainLoss: 1.0074, Comm: 1113964.3KB, Cum: 258439712.3KB, Time: 32.4s                                         
Round 233: TestAcc: 27.49%, TestLoss: 1.9871, TrainAcc: 90.76%, TrainLoss: 0.6538, Comm: 1113964.3KB, Cum: 259553676.6KB, Time: 35.4s                                         
Round 234: TestAcc: 20.64%, TestLoss: 2.0585, TrainAcc: 86.37%, TrainLoss: 0.9661, Comm: 1113964.3KB, Cum: 260667640.9KB, Time: 32.9s                                         
Round 235: TestAcc: 13.32%, TestLoss: 2.2702, TrainAcc: 92.06%, TrainLoss: 0.6999, Comm: 1113964.3KB, Cum: 261781605.2KB, Time: 32.8s                                         
Round 236: TestAcc: 27.88%, TestLoss: 2.0599, TrainAcc: 86.00%, TrainLoss: 0.9840, Comm: 1113964.3KB, Cum: 262895569.5KB, Time: 32.7s                                         
Round 237: TestAcc: 26.27%, TestLoss: 2.1055, TrainAcc: 87.02%, TrainLoss: 0.8878, Comm: 1113964.3KB, Cum: 264009533.7KB, Time: 32.4s                                         
Round 238: TestAcc: 17.30%, TestLoss: 2.3975, TrainAcc: 91.95%, TrainLoss: 0.6231, Comm: 1113964.3KB, Cum: 265123498.0KB, Time: 36.2s                                         
Round 239: TestAcc: 30.04%, TestLoss: 1.9398, TrainAcc: 90.60%, TrainLoss: 0.8911, Comm: 1113964.3KB, Cum: 266237462.3KB, Time: 36.0s                                         
Round 240: TestAcc: 16.81%, TestLoss: 2.2793, TrainAcc: 88.07%, TrainLoss: 0.8119, Comm: 1113964.3KB, Cum: 267351426.6KB, Time: 31.7s                                         
Round 241: TestAcc: 21.79%, TestLoss: 2.1585, TrainAcc: 93.24%, TrainLoss: 0.8877, Comm: 1113964.3KB, Cum: 268465390.8KB, Time: 32.9s                                         
Round 242: TestAcc: 25.89%, TestLoss: 1.8858, TrainAcc: 83.58%, TrainLoss: 1.2090, Comm: 1113964.3KB, Cum: 269579355.1KB, Time: 29.8s                                         
Round 243: TestAcc: 23.71%, TestLoss: 1.9814, TrainAcc: 88.36%, TrainLoss: 0.8184, Comm: 1113964.3KB, Cum: 270693319.4KB, Time: 31.1s                                         
Round 244: TestAcc: 20.52%, TestLoss: 2.0859, TrainAcc: 88.73%, TrainLoss: 0.7814, Comm: 1113964.3KB, Cum: 271807283.7KB, Time: 34.4s                                         
Round 245: TestAcc: 20.83%, TestLoss: 2.0371, TrainAcc: 84.97%, TrainLoss: 0.9658, Comm: 1113964.3KB, Cum: 272921247.9KB, Time: 35.2s                                         
Round 246: TestAcc: 31.87%, TestLoss: 1.8787, TrainAcc: 85.23%, TrainLoss: 0.8697, Comm: 1113964.3KB, Cum: 274035212.2KB, Time: 34.3s                                         
Round 247: TestAcc: 29.68%, TestLoss: 1.9348, TrainAcc: 86.67%, TrainLoss: 0.8285, Comm: 1113964.3KB, Cum: 275149176.5KB, Time: 34.0s                                         
Round 248: TestAcc: 31.47%, TestLoss: 1.8735, TrainAcc: 86.99%, TrainLoss: 0.8789, Comm: 1113964.3KB, Cum: 276263140.8KB, Time: 32.1s                                         
Round 249: TestAcc: 18.22%, TestLoss: 2.0507, TrainAcc: 91.38%, TrainLoss: 0.7132, Comm: 1113964.3KB, Cum: 277377105.1KB, Time: 34.6s                                         
Round 250: TestAcc: 32.84%, TestLoss: 1.8497, TrainAcc: 87.08%, TrainLoss: 0.9558, Comm: 1113964.3KB, Cum: 278491069.3KB, Time: 31.0s                                         
Round 251: TestAcc: 16.69%, TestLoss: 2.0516, TrainAcc: 92.18%, TrainLoss: 0.6845, Comm: 1113964.3KB, Cum: 279605033.6KB, Time: 34.2s                                         
Round 252: TestAcc: 22.13%, TestLoss: 1.9112, TrainAcc: 90.73%, TrainLoss: 0.7898, Comm: 1113964.3KB, Cum: 280718997.9KB, Time: 34.3s                                         
Round 253: TestAcc: 15.50%, TestLoss: 2.3262, TrainAcc: 87.97%, TrainLoss: 0.9032, Comm: 1113964.3KB, Cum: 281832962.2KB, Time: 29.7s                                         
Round 254: TestAcc: 28.82%, TestLoss: 1.8741, TrainAcc: 89.82%, TrainLoss: 0.7926, Comm: 1113964.3KB, Cum: 282946926.4KB, Time: 35.9s                                         
Round 255: TestAcc: 20.87%, TestLoss: 2.0756, TrainAcc: 91.79%, TrainLoss: 0.6795, Comm: 1113964.3KB, Cum: 284060890.7KB, Time: 34.8s                                         
Round 256: TestAcc: 17.40%, TestLoss: 2.1635, TrainAcc: 89.34%, TrainLoss: 0.7430, Comm: 1113964.3KB, Cum: 285174855.0KB, Time: 32.7s                                         
Round 257: TestAcc: 24.30%, TestLoss: 2.0666, TrainAcc: 92.06%, TrainLoss: 0.6016, Comm: 1113964.3KB, Cum: 286288819.3KB, Time: 34.1s                                         
Round 258: TestAcc: 22.93%, TestLoss: 2.1039, TrainAcc: 90.65%, TrainLoss: 0.6706, Comm: 1113964.3KB, Cum: 287402783.6KB, Time: 35.3s                                         
Round 259: TestAcc: 30.31%, TestLoss: 1.9226, TrainAcc: 90.64%, TrainLoss: 0.8494, Comm: 1113964.3KB, Cum: 288516747.8KB, Time: 35.8s                                         
Round 260: TestAcc: 31.61%, TestLoss: 1.8818, TrainAcc: 82.51%, TrainLoss: 0.9831, Comm: 1113964.3KB, Cum: 289630712.1KB, Time: 31.8s                                         
Round 261: TestAcc: 25.43%, TestLoss: 1.9610, TrainAcc: 85.72%, TrainLoss: 1.0392, Comm: 1113964.3KB, Cum: 290744676.4KB, Time: 30.1s                                         
Round 262: TestAcc: 18.63%, TestLoss: 2.0545, TrainAcc: 85.38%, TrainLoss: 0.9001, Comm: 1113964.3KB, Cum: 291858640.7KB, Time: 35.0s                                         
Round 263: TestAcc: 22.84%, TestLoss: 2.0139, TrainAcc: 90.89%, TrainLoss: 0.7426, Comm: 1113964.3KB, Cum: 292972604.9KB, Time: 33.4s                                         
Round 264: TestAcc: 35.46%, TestLoss: 1.7932, TrainAcc: 86.48%, TrainLoss: 0.9139, Comm: 1113964.3KB, Cum: 294086569.2KB, Time: 34.8s                                         
Round 265: TestAcc: 26.61%, TestLoss: 2.0585, TrainAcc: 88.77%, TrainLoss: 0.8133, Comm: 1113964.3KB, Cum: 295200533.5KB, Time: 29.9s                                         
Round 266: TestAcc: 26.74%, TestLoss: 1.9497, TrainAcc: 88.39%, TrainLoss: 0.7572, Comm: 1113964.3KB, Cum: 296314497.8KB, Time: 31.7s                                         
Round 267: TestAcc: 28.62%, TestLoss: 1.9720, TrainAcc: 91.28%, TrainLoss: 0.6545, Comm: 1113964.3KB, Cum: 297428462.1KB, Time: 35.3s                                         
Round 268: TestAcc: 23.65%, TestLoss: 2.0618, TrainAcc: 84.79%, TrainLoss: 0.9341, Comm: 1113964.3KB, Cum: 298542426.3KB, Time: 31.9s                                         
Round 269: TestAcc: 34.87%, TestLoss: 1.7894, TrainAcc: 86.16%, TrainLoss: 0.8330, Comm: 1113964.3KB, Cum: 299656390.6KB, Time: 34.8s                                         
Round 270: TestAcc: 25.48%, TestLoss: 1.9454, TrainAcc: 85.82%, TrainLoss: 0.9559, Comm: 1113964.3KB, Cum: 300770354.9KB, Time: 29.3s                                         
Round 271: TestAcc: 27.96%, TestLoss: 1.9273, TrainAcc: 92.16%, TrainLoss: 0.6754, Comm: 1113964.3KB, Cum: 301884319.2KB, Time: 36.5s                                         
Round 272: TestAcc: 25.09%, TestLoss: 1.9719, TrainAcc: 88.87%, TrainLoss: 0.7019, Comm: 1113964.3KB, Cum: 302998283.4KB, Time: 37.0s                                         
Round 273: TestAcc: 24.98%, TestLoss: 2.0768, TrainAcc: 86.84%, TrainLoss: 0.7831, Comm: 1113964.3KB, Cum: 304112247.7KB, Time: 31.9s                                         
